CustomerID,Churn_ID,Churn
C3427,CHN3427,Yes
C3428,CHN3428,No
C3429,CHN3429,Yes
C3430,CHN3430,No
C3431,CHN3431,No
C3432,CHN3432,Yes
C3433,CHN3433,No
C3434,CHN3434,No
C3435,CHN3435,No
C3436,CHN3436,No
C3437,CHN3437,No
C3438,CHN3438,No
C3439,CHN3439,Yes
C3440,CHN3440,Yes
C3441,CHN3441,No
C3442,CHN3442,No
C3443,CHN3443,No
C3444,CHN3444,No
C3445,CHN3445,No
C3446,CHN3446,No
C3447,CHN3447,No
C3448,CHN3448,No
C3449,CHN3449,Yes
C3450,CHN3450,No
C3451,CHN3451,No
C3452,CHN3452,No
C3453,CHN3453,No
C3454,CHN3454,No
C3455,CHN3455,No
C3456,CHN3456,Yes
C3457,CHN3457,No
C3458,CHN3458,No
C3459,CHN3459,Yes
C3460,CHN3460,No
C3461,CHN3461,No
C3462,CHN3462,No
C3463,CHN3463,Yes
C3464,CHN3464,No
C3465,CHN3465,No
C3466,CHN3466,No
C3467,CHN3467,No
C3468,CHN3468,Yes
C3469,CHN3469,No
C3470,CHN3470,No
C3471,CHN3471,No
C3472,CHN3472,No
C3473,CHN3473,No
C3474,CHN3474,Yes
C3475,CHN3475,No
C3476,CHN3476,No
C3477,CHN3477,No
C3478,CHN3478,No
C3479,CHN3479,No
C3480,CHN3480,Yes
C3481,CHN3481,No
C3482,CHN3482,No
C3483,CHN3483,No
C3484,CHN3484,No
C3485,CHN3485,No
C3486,CHN3486,Yes
C3487,CHN3487,No
C3488,CHN3488,No
C3489,CHN3489,No
C3490,CHN3490,No
C3491,CHN3491,Yes
C3492,CHN3492,No
C3493,CHN3493,No
C3494,CHN3494,No
C3495,CHN3495,Yes
C3496,CHN3496,Yes
C3497,CHN3497,No
C3498,CHN3498,No
C3499,CHN3499,Yes
C3500,CHN3500,Yes
C3501,CHN3501,No
C3502,CHN3502,No
C3503,CHN3503,No
C3504,CHN3504,No
C3505,CHN3505,No
C3506,CHN3506,No
C3507,CHN3507,No
C3508,CHN3508,No
C3509,CHN3509,No
C3510,CHN3510,No
C3511,CHN3511,No
C3512,CHN3512,No
C3513,CHN3513,No
C3514,CHN3514,No
C3515,CHN3515,No
C3516,CHN3516,No
C3517,CHN3517,Yes
C3518,CHN3518,Yes
C3519,CHN3519,No
C3520,CHN3520,No
C3521,CHN3521,No
C3522,CHN3522,No
C3523,CHN3523,No
C3524,CHN3524,No
C3525,CHN3525,Yes
C3526,CHN3526,Yes
C3527,CHN3527,Yes
C3528,CHN3528,Yes
C3529,CHN3529,Yes
C3530,CHN3530,No
C3531,CHN3531,No
C3532,CHN3532,No
C3533,CHN3533,Yes
C3534,CHN3534,No
C3535,CHN3535,Yes
C3536,CHN3536,No
C3537,CHN3537,No
C3538,CHN3538,No
C3539,CHN3539,No
C3540,CHN3540,Yes
C3541,CHN3541,No
C3542,CHN3542,No
C3543,CHN3543,No
C3544,CHN3544,No
C3545,CHN3545,Yes
C3546,CHN3546,No
C3547,CHN3547,No
C3548,CHN3548,No
C3549,CHN3549,No
C3550,CHN3550,No
C3551,CHN3551,Yes
C3552,CHN3552,Yes
C3553,CHN3553,No
C3554,CHN3554,No
C3555,CHN3555,No
C3556,CHN3556,Yes
C3557,CHN3557,No
C3558,CHN3558,No
C3559,CHN3559,No
C3560,CHN3560,No
C3561,CHN3561,No
C3562,CHN3562,Yes
C3563,CHN3563,Yes
C3564,CHN3564,No
C3565,CHN3565,No
C3566,CHN3566,Yes
C3567,CHN3567,No
C3568,CHN3568,Yes
C3569,CHN3569,No
C3570,CHN3570,No
C3571,CHN3571,No
C3572,CHN3572,No
C3573,CHN3573,No
C3574,CHN3574,No
C3575,CHN3575,No
C3576,CHN3576,No
C3577,CHN3577,No
C3578,CHN3578,Yes
C3579,CHN3579,No
C3580,CHN3580,No
C3581,CHN3581,Yes
C3582,CHN3582,No
C3583,CHN3583,No
C3584,CHN3584,No
C3585,CHN3585,No
C3586,CHN3586,No
C3587,CHN3587,Yes
C3588,CHN3588,Yes
C3589,CHN3589,No
C3590,CHN3590,No
C3591,CHN3591,No
C3592,CHN3592,Yes
C3593,CHN3593,Yes
C3594,CHN3594,Yes
C3595,CHN3595,No
C3596,CHN3596,Yes
C3597,CHN3597,Yes
C3598,CHN3598,No
C3599,CHN3599,No
C3600,CHN3600,No
C3601,CHN3601,Yes
C3602,CHN3602,No
C3603,CHN3603,No
C3604,CHN3604,Yes
C3605,CHN3605,No
C3606,CHN3606,No
C3607,CHN3607,No
C3608,CHN3608,No
C3609,CHN3609,Yes
C3610,CHN3610,No
C3611,CHN3611,Yes
C3612,CHN3612,No
C3613,CHN3613,No
C3614,CHN3614,No
C3615,CHN3615,No
C3616,CHN3616,Yes
C3617,CHN3617,No
C3618,CHN3618,Yes
C3619,CHN3619,No
C3620,CHN3620,No
C3621,CHN3621,No
C3622,CHN3622,Yes
C3623,CHN3623,No
C3624,CHN3624,No
C3625,CHN3625,No
C3626,CHN3626,No
C3627,CHN3627,No
C3628,CHN3628,No
C3629,CHN3629,No
C3630,CHN3630,No
C3631,CHN3631,Yes
C3632,CHN3632,Yes
C3633,CHN3633,No
C3634,CHN3634,No
C3635,CHN3635,No
C3636,CHN3636,No
C3637,CHN3637,No
C3638,CHN3638,Yes
C3639,CHN3639,Yes
C3640,CHN3640,No
C3641,CHN3641,Yes
C3642,CHN3642,No
C3643,CHN3643,No
C3644,CHN3644,No
C3645,CHN3645,No
C3646,CHN3646,No
C3647,CHN3647,No
C3648,CHN3648,No
C3649,CHN3649,No
C3650,CHN3650,No
C3651,CHN3651,No
C3652,CHN3652,No
C3653,CHN3653,Yes
C3654,CHN3654,No
C3655,CHN3655,No
C3656,CHN3656,No
C3657,CHN3657,No
C3658,CHN3658,No
C3659,CHN3659,No
C3660,CHN3660,No
C3661,CHN3661,No
C3662,CHN3662,No
C3663,CHN3663,Yes
C3664,CHN3664,No
C3665,CHN3665,No
C3666,CHN3666,No
C3667,CHN3667,Yes
C3668,CHN3668,No
C3669,CHN3669,No
C3670,CHN3670,No
C3671,CHN3671,No
C3672,CHN3672,Yes
C3673,CHN3673,Yes
C3674,CHN3674,Yes
C3675,CHN3675,Yes
C3676,CHN3676,No
C3677,CHN3677,No
C3678,CHN3678,No
C3679,CHN3679,No
C3680,CHN3680,Yes
C3681,CHN3681,Yes
C3682,CHN3682,Yes
C3683,CHN3683,Yes
C3684,CHN3684,No
C3685,CHN3685,No
C3686,CHN3686,No
C3687,CHN3687,Yes
C3688,CHN3688,Yes
C3689,CHN3689,No
C3690,CHN3690,Yes
C3691,CHN3691,Yes
C3692,CHN3692,No
C3693,CHN3693,No
C3694,CHN3694,No
C3695,CHN3695,Yes
C3696,CHN3696,No
C3697,CHN3697,Yes
C3698,CHN3698,No
C3699,CHN3699,No
C3700,CHN3700,No
C3701,CHN3701,Yes
C3702,CHN3702,No
C3703,CHN3703,Yes
C3704,CHN3704,No
C3705,CHN3705,No
C3706,CHN3706,No
C3707,CHN3707,No
C3708,CHN3708,No
C3709,CHN3709,No
C3710,CHN3710,No
C3711,CHN3711,No
C3712,CHN3712,No
C3713,CHN3713,No
C3714,CHN3714,Yes
C3715,CHN3715,No
C3716,CHN3716,No
C3717,CHN3717,Yes
C3718,CHN3718,No
C3719,CHN3719,No
C3720,CHN3720,No
C3721,CHN3721,No
C3722,CHN3722,Yes
C3723,CHN3723,No
C3724,CHN3724,No
C3725,CHN3725,No
C3726,CHN3726,Yes
C3727,CHN3727,Yes
C3728,CHN3728,Yes
C3729,CHN3729,No
C3730,CHN3730,No
C3731,CHN3731,Yes
C3732,CHN3732,No
C3733,CHN3733,No
C3734,CHN3734,No
C3735,CHN3735,No
C3736,CHN3736,No
C3737,CHN3737,No
C3738,CHN3738,Yes
C3739,CHN3739,No
C3740,CHN3740,No
C3741,CHN3741,No
C3742,CHN3742,No
C3743,CHN3743,No
C3744,CHN3744,Yes
C3745,CHN3745,No
C3746,CHN3746,Yes
C3747,CHN3747,Yes
C3748,CHN3748,No
C3749,CHN3749,No
C3750,CHN3750,Yes
C3751,CHN3751,No
C3752,CHN3752,No
C3753,CHN3753,No
C3754,CHN3754,No
C3755,CHN3755,No
C3756,CHN3756,Yes
C3757,CHN3757,Yes
C3758,CHN3758,No
C3759,CHN3759,No
C3760,CHN3760,Yes
C3761,CHN3761,No
C3762,CHN3762,No
C3763,CHN3763,No
C3764,CHN3764,Yes
C3765,CHN3765,No
C3766,CHN3766,No
C3767,CHN3767,Yes
C3768,CHN3768,No
C3769,CHN3769,No
C3770,CHN3770,No
C3771,CHN3771,No
C3772,CHN3772,Yes
C3773,CHN3773,Yes
C3774,CHN3774,Yes
C3775,CHN3775,No
C3776,CHN3776,Yes
C3777,CHN3777,No
C3778,CHN3778,No
C3779,CHN3779,No
C3780,CHN3780,Yes
C3781,CHN3781,No
C3782,CHN3782,No
C3783,CHN3783,No
C3784,CHN3784,No
C3785,CHN3785,Yes
C3786,CHN3786,Yes
C3787,CHN3787,No
C3788,CHN3788,No
C3789,CHN3789,Yes
C3790,CHN3790,No
C3791,CHN3791,Yes
C3792,CHN3792,No
C3793,CHN3793,Yes
C3794,CHN3794,No
C3795,CHN3795,No
C3796,CHN3796,No
C3797,CHN3797,Yes
C3798,CHN3798,No
C3799,CHN3799,No
C3800,CHN3800,Yes
C3801,CHN3801,No
C3802,CHN3802,Yes
C3803,CHN3803,No
C3804,CHN3804,Yes
C3805,CHN3805,No
C3806,CHN3806,Yes
C3807,CHN3807,No
C3808,CHN3808,Yes
C3809,CHN3809,No
C3810,CHN3810,No
C3811,CHN3811,No
C3812,CHN3812,No
C3813,CHN3813,No
C3814,CHN3814,No
C3815,CHN3815,No
C3816,CHN3816,Yes
C3817,CHN3817,No
C3818,CHN3818,No
C3819,CHN3819,No
C3820,CHN3820,No
C3821,CHN3821,No
C3822,CHN3822,Yes
C3823,CHN3823,No
C3824,CHN3824,No
C3825,CHN3825,No
C3826,CHN3826,No
C3827,CHN3827,No
C3828,CHN3828,No
C3829,CHN3829,No
C3830,CHN3830,Yes
C3831,CHN3831,Yes
C3832,CHN3832,Yes
C3833,CHN3833,No
C3834,CHN3834,No
C3835,CHN3835,Yes
C3836,CHN3836,No
C3837,CHN3837,No
C3838,CHN3838,Yes
C3839,CHN3839,No
C3840,CHN3840,No
C3841,CHN3841,No
C3842,CHN3842,Yes
C3843,CHN3843,No
C3844,CHN3844,Yes
C3845,CHN3845,Yes
C3846,CHN3846,Yes
C3847,CHN3847,No
C3848,CHN3848,No
C3849,CHN3849,No
C3850,CHN3850,Yes
C3851,CHN3851,No
C3852,CHN3852,No
C3853,CHN3853,No
C3854,CHN3854,No
C3855,CHN3855,No
C3856,CHN3856,No
C3857,CHN3857,No
C3858,CHN3858,No
C3859,CHN3859,No
C3860,CHN3860,No
C3861,CHN3861,No
C3862,CHN3862,No
C3863,CHN3863,No
C3864,CHN3864,No
C3865,CHN3865,Yes
C3866,CHN3866,No
C3867,CHN3867,No
C3868,CHN3868,No
C3869,CHN3869,Yes
C3870,CHN3870,No
C3871,CHN3871,No
C3872,CHN3872,Yes
C3873,CHN3873,No
C3874,CHN3874,No
C3875,CHN3875,No
C3876,CHN3876,Yes
C3877,CHN3877,No
C3878,CHN3878,Yes
C3879,CHN3879,No
C3880,CHN3880,Yes
C3881,CHN3881,No
C3882,CHN3882,No
C3883,CHN3883,No
C3884,CHN3884,No
C3885,CHN3885,No
C3886,CHN3886,No
C3887,CHN3887,No
C3888,CHN3888,Yes
C3889,CHN3889,Yes
C3890,CHN3890,No
C3891,CHN3891,Yes
C3892,CHN3892,No
C3893,CHN3893,No
C3894,CHN3894,No
C3895,CHN3895,No
C3896,CHN3896,No
C3897,CHN3897,No
C3898,CHN3898,No
C3899,CHN3899,No
C3900,CHN3900,No
C3901,CHN3901,No
C3902,CHN3902,No
C3903,CHN3903,No
C3904,CHN3904,No
C3905,CHN3905,No
C3906,CHN3906,Yes
C3907,CHN3907,Yes
C3908,CHN3908,No
C3909,CHN3909,No
C3910,CHN3910,No
C3911,CHN3911,Yes
C3912,CHN3912,Yes
C3913,CHN3913,No
C3914,CHN3914,No
C3915,CHN3915,No
C3916,CHN3916,No
C3917,CHN3917,No
C3918,CHN3918,Yes
C3919,CHN3919,Yes
C3920,CHN3920,Yes
C3921,CHN3921,No
C3922,CHN3922,No
C3923,CHN3923,No
C3924,CHN3924,Yes
C3925,CHN3925,Yes
C3926,CHN3926,No
C3927,CHN3927,No
C3928,CHN3928,Yes
C3929,CHN3929,No
C3930,CHN3930,No
C3931,CHN3931,No
C3932,CHN3932,No
C3933,CHN3933,Yes
C3934,CHN3934,No
C3935,CHN3935,No
C3936,CHN3936,No
C3937,CHN3937,No
C3938,CHN3938,No
C3939,CHN3939,No
C3940,CHN3940,Yes
C3941,CHN3941,No
C3942,CHN3942,No
C3943,CHN3943,Yes
C3944,CHN3944,No
C3945,CHN3945,No
C3946,CHN3946,Yes
C3947,CHN3947,Yes
C3948,CHN3948,No
C3949,CHN3949,No
C3950,CHN3950,No
C3951,CHN3951,Yes
C3952,CHN3952,No
C3953,CHN3953,No
C3954,CHN3954,Yes
C3955,CHN3955,No
C3956,CHN3956,No
C3957,CHN3957,Yes
C3958,CHN3958,No
C3959,CHN3959,Yes
C3960,CHN3960,No
C3961,CHN3961,No
C3962,CHN3962,No
C3963,CHN3963,Yes
C3964,CHN3964,No
C3965,CHN3965,No
C3966,CHN3966,No
C3967,CHN3967,No
C3968,CHN3968,No
C3969,CHN3969,No
C3970,CHN3970,No
C3971,CHN3971,No
C3972,CHN3972,Yes
C3973,CHN3973,No
C3974,CHN3974,No
C3975,CHN3975,No
C3976,CHN3976,Yes
C3977,CHN3977,Yes
C3978,CHN3978,No
C3979,CHN3979,No
C3980,CHN3980,No
C3981,CHN3981,Yes
C3982,CHN3982,No
C3983,CHN3983,No
C3984,CHN3984,Yes
C3985,CHN3985,No
C3986,CHN3986,No
C3987,CHN3987,No
C3988,CHN3988,Yes
C3989,CHN3989,No
C3990,CHN3990,No
C3991,CHN3991,No
C3992,CHN3992,Yes
C3993,CHN3993,No
C3994,CHN3994,No
C3995,CHN3995,Yes
C3996,CHN3996,Yes
C3997,CHN3997,No
C3998,CHN3998,No
C3999,CHN3999,No
C4000,CHN4000,Yes
C4001,CHN4001,No
C4002,CHN4002,No
C4003,CHN4003,No
C4004,CHN4004,No
C4005,CHN4005,No
C4006,CHN4006,Yes
C4007,CHN4007,No
C4008,CHN4008,No
C4009,CHN4009,No
C4010,CHN4010,No
C4011,CHN4011,No
C4012,CHN4012,No
C4013,CHN4013,Yes
C4014,CHN4014,No
C4015,CHN4015,No
C4016,CHN4016,No
C4017,CHN4017,No
C4018,CHN4018,No
C4019,CHN4019,No
C4020,CHN4020,Yes
C4021,CHN4021,No
C4022,CHN4022,Yes
C4023,CHN4023,No
C4024,CHN4024,No
C4025,CHN4025,No
C4026,CHN4026,Yes
C4027,CHN4027,No
C4028,CHN4028,Yes
C4029,CHN4029,No
C4030,CHN4030,No
C4031,CHN4031,No
C4032,CHN4032,No
C4033,CHN4033,No
C4034,CHN4034,No
C4035,CHN4035,No
C4036,CHN4036,No
C4037,CHN4037,No
C4038,CHN4038,No
C4039,CHN4039,No
C4040,CHN4040,No
C4041,CHN4041,No
C4042,CHN4042,No
C4043,CHN4043,No
C4044,CHN4044,No
C4045,CHN4045,No
C4046,CHN4046,Yes
C4047,CHN4047,No
C4048,CHN4048,No
C4049,CHN4049,No
C4050,CHN4050,No
C4051,CHN4051,No
C4052,CHN4052,No
C4053,CHN4053,Yes
C4054,CHN4054,No
C4055,CHN4055,No
C4056,CHN4056,No
C4057,CHN4057,Yes
C4058,CHN4058,No
C4059,CHN4059,Yes
C4060,CHN4060,Yes
C4061,CHN4061,No
C4062,CHN4062,No
C4063,CHN4063,Yes
C4064,CHN4064,Yes
C4065,CHN4065,No
C4066,CHN4066,Yes
C4067,CHN4067,No
C4068,CHN4068,No
C4069,CHN4069,No
C4070,CHN4070,No
C4071,CHN4071,No
C4072,CHN4072,No
C4073,CHN4073,No
C4074,CHN4074,Yes
C4075,CHN4075,Yes
C4076,CHN4076,No
C4077,CHN4077,No
C4078,CHN4078,No
C4079,CHN4079,Yes
C4080,CHN4080,No
C4081,CHN4081,No
C4082,CHN4082,Yes
C4083,CHN4083,Yes
C4084,CHN4084,Yes
C4085,CHN4085,Yes
C4086,CHN4086,No
C4087,CHN4087,No
C4088,CHN4088,No
C4089,CHN4089,Yes
C4090,CHN4090,Yes
C4091,CHN4091,No
C4092,CHN4092,No
C4093,CHN4093,No
C4094,CHN4094,No
C4095,CHN4095,No
C4096,CHN4096,No
C4097,CHN4097,No
C4098,CHN4098,No
C4099,CHN4099,Yes
C4100,CHN4100,No
C4101,CHN4101,No
C4102,CHN4102,No
C4103,CHN4103,No
C4104,CHN4104,No
C4105,CHN4105,No
C4106,CHN4106,No
C4107,CHN4107,Yes
C4108,CHN4108,No
C4109,CHN4109,No
C4110,CHN4110,Yes
C4111,CHN4111,No
C4112,CHN4112,No
C4113,CHN4113,No
C4114,CHN4114,No
C4115,CHN4115,No
C4116,CHN4116,No
C4117,CHN4117,No
C4118,CHN4118,No
C4119,CHN4119,No
C4120,CHN4120,No
C4121,CHN4121,No
C4122,CHN4122,Yes
C4123,CHN4123,No
C4124,CHN4124,No
C4125,CHN4125,No
C4126,CHN4126,No
C4127,CHN4127,No
C4128,CHN4128,No
C4129,CHN4129,Yes
C4130,CHN4130,No
C4131,CHN4131,No
C4132,CHN4132,Yes
C4133,CHN4133,Yes
C4134,CHN4134,No
C4135,CHN4135,No
C4136,CHN4136,No
C4137,CHN4137,No
C4138,CHN4138,No
C4139,CHN4139,Yes
C4140,CHN4140,No
C4141,CHN4141,Yes
C4142,CHN4142,No
C4143,CHN4143,No
C4144,CHN4144,Yes
C4145,CHN4145,No
C4146,CHN4146,No
C4147,CHN4147,Yes
C4148,CHN4148,No
C4149,CHN4149,No
C4150,CHN4150,Yes
C4151,CHN4151,No
C4152,CHN4152,No
C4153,CHN4153,No
C4154,CHN4154,No
C4155,CHN4155,Yes
C4156,CHN4156,No
C4157,CHN4157,No
C4158,CHN4158,No
C4159,CHN4159,No
C4160,CHN4160,No
C4161,CHN4161,No
C4162,CHN4162,No
C4163,CHN4163,No
C4164,CHN4164,No
C4165,CHN4165,No
C4166,CHN4166,No
C4167,CHN4167,No
C4168,CHN4168,No
C4169,CHN4169,No
C4170,CHN4170,Yes
C4171,CHN4171,No
C4172,CHN4172,Yes
C4173,CHN4173,No
C4174,CHN4174,No
C4175,CHN4175,Yes
C4176,CHN4176,No
C4177,CHN4177,No
C4178,CHN4178,No
C4179,CHN4179,No
C4180,CHN4180,No
C4181,CHN4181,Yes
C4182,CHN4182,No
C4183,CHN4183,Yes
C4184,CHN4184,No
C4185,CHN4185,Yes
C4186,CHN4186,No
C4187,CHN4187,No
C4188,CHN4188,No
C4189,CHN4189,Yes
C4190,CHN4190,No
C4191,CHN4191,Yes
C4192,CHN4192,No
C4193,CHN4193,No
C4194,CHN4194,No
C4195,CHN4195,No
C4196,CHN4196,No
C4197,CHN4197,No
C4198,CHN4198,No
C4199,CHN4199,No
C4200,CHN4200,Yes
C4201,CHN4201,No
C4202,CHN4202,No
C4203,CHN4203,No
C4204,CHN4204,No
C4205,CHN4205,No
C4206,CHN4206,No
C4207,CHN4207,No
C4208,CHN4208,No
C4209,CHN4209,No
C4210,CHN4210,No
C4211,CHN4211,No
C4212,CHN4212,Yes
C4213,CHN4213,Yes
C4214,CHN4214,Yes
C4215,CHN4215,Yes
C4216,CHN4216,No
C4217,CHN4217,No
C4218,CHN4218,No
C4219,CHN4219,No
C4220,CHN4220,No
C4221,CHN4221,No
C4222,CHN4222,No
C4223,CHN4223,No
C4224,CHN4224,No
C4225,CHN4225,No
C4226,CHN4226,No
C4227,CHN4227,Yes
C4228,CHN4228,No
C4229,CHN4229,Yes
C4230,CHN4230,No
C4231,CHN4231,Yes
C4232,CHN4232,No
C4233,CHN4233,Yes
C4234,CHN4234,No
C4235,CHN4235,No
C4236,CHN4236,No
C4237,CHN4237,No
C4238,CHN4238,Yes
C4239,CHN4239,No
C4240,CHN4240,No
C4241,CHN4241,Yes
C4242,CHN4242,Yes
C4243,CHN4243,No
C4244,CHN4244,No
C4245,CHN4245,No
C4246,CHN4246,No
C4247,CHN4247,No
C4248,CHN4248,No
C4249,CHN4249,No
C4250,CHN4250,No
C4251,CHN4251,No
C4252,CHN4252,No
C4253,CHN4253,No
C4254,CHN4254,No
C4255,CHN4255,Yes
C4256,CHN4256,Yes
C4257,CHN4257,No
C4258,CHN4258,No
C4259,CHN4259,Yes
C4260,CHN4260,Yes
C4261,CHN4261,No
C4262,CHN4262,No
C4263,CHN4263,Yes
C4264,CHN4264,No
C4265,CHN4265,No
C4266,CHN4266,Yes
C4267,CHN4267,Yes
C4268,CHN4268,No
C4269,CHN4269,No
C4270,CHN4270,Yes
C4271,CHN4271,No
C4272,CHN4272,No
C4273,CHN4273,Yes
C4274,CHN4274,Yes
C4275,CHN4275,No
C4276,CHN4276,No
C4277,CHN4277,Yes
C4278,CHN4278,No
C4279,CHN4279,No
C4280,CHN4280,No
C4281,CHN4281,No
C4282,CHN4282,No
C4283,CHN4283,No
C4284,CHN4284,No
C4285,CHN4285,No
C4286,CHN4286,No
C4287,CHN4287,No
C4288,CHN4288,Yes
C4289,CHN4289,Yes
C4290,CHN4290,No
C4291,CHN4291,Yes
C4292,CHN4292,No
C4293,CHN4293,Yes
C4294,CHN4294,Yes
C4295,CHN4295,No
C4296,CHN4296,No
C4297,CHN4297,Yes
C4298,CHN4298,No
C4299,CHN4299,No
C4300,CHN4300,No
C4301,CHN4301,No
C4302,CHN4302,No
C4303,CHN4303,No
C4304,CHN4304,No
C4305,CHN4305,No
C4306,CHN4306,No
C4307,CHN4307,No
C4308,CHN4308,Yes
C4309,CHN4309,No
C4310,CHN4310,No
C4311,CHN4311,No
C4312,CHN4312,Yes
C4313,CHN4313,No
C4314,CHN4314,No
C4315,CHN4315,Yes
C4316,CHN4316,Yes
C4317,CHN4317,No
C4318,CHN4318,No
C4319,CHN4319,No
C4320,CHN4320,No
C4321,CHN4321,No
C4322,CHN4322,No
C4323,CHN4323,No
C4324,CHN4324,Yes
C4325,CHN4325,No
C4326,CHN4326,No
C4327,CHN4327,Yes
C4328,CHN4328,No
C4329,CHN4329,No
C4330,CHN4330,Yes
C4331,CHN4331,Yes
C4332,CHN4332,No
C4333,CHN4333,No
C4334,CHN4334,No
C4335,CHN4335,No
C4336,CHN4336,No
C4337,CHN4337,No
C4338,CHN4338,No
C4339,CHN4339,No
C4340,CHN4340,No
C4341,CHN4341,No
C4342,CHN4342,Yes
C4343,CHN4343,No
C4344,CHN4344,Yes
C4345,CHN4345,No
C4346,CHN4346,No
C4347,CHN4347,No
C4348,CHN4348,No
C4349,CHN4349,Yes
C4350,CHN4350,Yes
C4351,CHN4351,No
C4352,CHN4352,No
C4353,CHN4353,No
C4354,CHN4354,Yes
C4355,CHN4355,No
C4356,CHN4356,No
C4357,CHN4357,No
C4358,CHN4358,No
C4359,CHN4359,No
C4360,CHN4360,No
C4361,CHN4361,No
C4362,CHN4362,No
C4363,CHN4363,No
C4364,CHN4364,No
C4365,CHN4365,No
C4366,CHN4366,No
C4367,CHN4367,No
C4368,CHN4368,No
C4369,CHN4369,Yes
C4370,CHN4370,Yes
C4371,CHN4371,No
C4372,CHN4372,No
C4373,CHN4373,No
C4374,CHN4374,No
C4375,CHN4375,No
C4376,CHN4376,No
C4377,CHN4377,No
C4378,CHN4378,No
C4379,CHN4379,No
C4380,CHN4380,No
C4381,CHN4381,No
C4382,CHN4382,Yes
C4383,CHN4383,No
C4384,CHN4384,No
C4385,CHN4385,Yes
C4386,CHN4386,No
C4387,CHN4387,Yes
C4388,CHN4388,No
C4389,CHN4389,No
C4390,CHN4390,No
C4391,CHN4391,No
C4392,CHN4392,No
C4393,CHN4393,No
C4394,CHN4394,Yes
C4395,CHN4395,No
C4396,CHN4396,Yes
C4397,CHN4397,Yes
C4398,CHN4398,No
C4399,CHN4399,No
C4400,CHN4400,No
C4401,CHN4401,No
C4402,CHN4402,No
C4403,CHN4403,Yes
C4404,CHN4404,No
C4405,CHN4405,No
C4406,CHN4406,Yes
C4407,CHN4407,No
C4408,CHN4408,No
C4409,CHN4409,No
C4410,CHN4410,No
C4411,CHN4411,No
C4412,CHN4412,No
C4413,CHN4413,No
C4414,CHN4414,Yes
C4415,CHN4415,No
C4416,CHN4416,No
C4417,CHN4417,No
C4418,CHN4418,Yes
C4419,CHN4419,Yes
C4420,CHN4420,No
C4421,CHN4421,No
C4422,CHN4422,No
C4423,CHN4423,No
C4424,CHN4424,No
C4425,CHN4425,Yes
C4426,CHN4426,No
C4427,CHN4427,No
C4428,CHN4428,No
C4429,CHN4429,Yes
C4430,CHN4430,No
C4431,CHN4431,No
C4432,CHN4432,No
C4433,CHN4433,No
C4434,CHN4434,No
C4435,CHN4435,No
C4436,CHN4436,No
C4437,CHN4437,No
C4438,CHN4438,No
C4439,CHN4439,No
C4440,CHN4440,No
C4441,CHN4441,No
C4442,CHN4442,No
C4443,CHN4443,Yes
C4444,CHN4444,No
C4445,CHN4445,Yes
C4446,CHN4446,No
C4447,CHN4447,Yes
C4448,CHN4448,No
C4449,CHN4449,Yes
C4450,CHN4450,No
C4451,CHN4451,Yes
C4452,CHN4452,No
C4453,CHN4453,No
C4454,CHN4454,Yes
C4455,CHN4455,No
C4456,CHN4456,Yes
C4457,CHN4457,No
C4458,CHN4458,No
C4459,CHN4459,Yes
C4460,CHN4460,Yes
C4461,CHN4461,No
C4462,CHN4462,No
C4463,CHN4463,Yes
C4464,CHN4464,Yes
C4465,CHN4465,Yes
C4466,CHN4466,No
C4467,CHN4467,Yes
C4468,CHN4468,No
C4469,CHN4469,Yes
C4470,CHN4470,No
C4471,CHN4471,No
C4472,CHN4472,Yes
C4473,CHN4473,No
C4474,CHN4474,No
C4475,CHN4475,No
C4476,CHN4476,No
C4477,CHN4477,Yes
C4478,CHN4478,No
C4479,CHN4479,No
C4480,CHN4480,No
C4481,CHN4481,Yes
C4482,CHN4482,No
C4483,CHN4483,Yes
C4484,CHN4484,No
C4485,CHN4485,No
C4486,CHN4486,No
C4487,CHN4487,No
C4488,CHN4488,No
C4489,CHN4489,Yes
C4490,CHN4490,No
C4491,CHN4491,No
C4492,CHN4492,No
C4493,CHN4493,No
C4494,CHN4494,No
C4495,CHN4495,No
C4496,CHN4496,Yes
C4497,CHN4497,No
C4498,CHN4498,No
C4499,CHN4499,No
C4500,CHN4500,Yes
C4501,CHN4501,No
C4502,CHN4502,No
C4503,CHN4503,Yes
C4504,CHN4504,Yes
C4505,CHN4505,No
C4506,CHN4506,No
C4507,CHN4507,No
C4508,CHN4508,No
C4509,CHN4509,No
C4510,CHN4510,Yes
C4511,CHN4511,No
C4512,CHN4512,No
C4513,CHN4513,No
C4514,CHN4514,Yes
C4515,CHN4515,No
C4516,CHN4516,No
C4517,CHN4517,No
C4518,CHN4518,Yes
C4519,CHN4519,Yes
C4520,CHN4520,No
C4521,CHN4521,Yes
C4522,CHN4522,No
C4523,CHN4523,No
C4524,CHN4524,No
C4525,CHN4525,Yes
C4526,CHN4526,No
C4527,CHN4527,No
C4528,CHN4528,Yes
C4529,CHN4529,No
C4530,CHN4530,No
C4531,CHN4531,No
C4532,CHN4532,Yes
C4533,CHN4533,Yes
C4534,CHN4534,No
C4535,CHN4535,No
C4536,CHN4536,Yes
C4537,CHN4537,Yes
C4538,CHN4538,No
C4539,CHN4539,Yes
C4540,CHN4540,Yes
C4541,CHN4541,No
