CustomerID,Contract_ID,Billing_ID,Subscription_ID,Churn_ID,MonthlyCharges,TotalCharges,Churn
C5812,CONT5812,BILL5812,SUB5812,CHN5812,80.9,4932.5,No
C5813,CONT5813,BILL5813,SUB5813,CHN5813,71,71,Yes
C5814,CONT5814,BILL5814,SUB5814,CHN5814,111.8,5443.65,No
C5815,CONT5815,BILL5815,SUB5815,CHN5815,20.6,330.25,No
C5816,CONT5816,BILL5816,SUB5816,CHN5816,85.05,746.5,Yes
C5817,CONT5817,BILL5817,SUB5817,CHN5817,44.6,122.7,No
C5818,CONT5818,BILL5818,SUB5818,CHN5818,44.4,44.4,Yes
C5819,CONT5819,BILL5819,SUB5819,CHN5819,105.1,6631.85,No
C5820,CONT5820,BILL5820,SUB5820,CHN5820,115.15,8250,No
C5821,CONT5821,BILL5821,SUB5821,CHN5821,59.8,3561.15,No
C5822,CONT5822,BILL5822,SUB5822,CHN5822,26.3,1763.55,No
C5823,CONT5823,BILL5823,SUB5823,CHN5823,70.55,2419,No
C5824,CONT5824,BILL5824,SUB5824,CHN5824,20.05,470.2,No
C5825,CONT5825,BILL5825,SUB5825,CHN5825,79.85,5234.95,No
C5826,CONT5826,BILL5826,SUB5826,CHN5826,70.3,70.3,Yes
C5827,CONT5827,BILL5827,SUB5827,CHN5827,79.35,79.35,Yes
C5828,CONT5828,BILL5828,SUB5828,CHN5828,90.05,3097,No
C5829,CONT5829,BILL5829,SUB5829,CHN5829,24.45,1709.1,No
C5830,CONT5830,BILL5830,SUB5830,CHN5830,59.95,1848.8,No
C5831,CONT5831,BILL5831,SUB5831,CHN5831,25.35,723.3,No
C5832,CONT5832,BILL5832,SUB5832,CHN5832,90.8,809.75,Yes
C5833,CONT5833,BILL5833,SUB5833,CHN5833,70.45,1470.95,Yes
C5834,CONT5834,BILL5834,SUB5834,CHN5834,34.3,577.15,No
C5835,CONT5835,BILL5835,SUB5835,CHN5835,105.05,6914.95,No
C5836,CONT5836,BILL5836,SUB5836,CHN5836,19.3,602.9,No
C5837,CONT5837,BILL5837,SUB5837,CHN5837,19.15,124.4,No
C5838,CONT5838,BILL5838,SUB5838,CHN5838,51.4,96.8,No
C5839,CONT5839,BILL5839,SUB5839,CHN5839,71.85,3827.9,No
C5840,CONT5840,BILL5840,SUB5840,CHN5840,75.4,533.05,No
C5841,CONT5841,BILL5841,SUB5841,CHN5841,49.7,2961.4,No
C5842,CONT5842,BILL5842,SUB5842,CHN5842,45.25,3264.45,Yes
C5843,CONT5843,BILL5843,SUB5843,CHN5843,78.75,995.35,No
C5844,CONT5844,BILL5844,SUB5844,CHN5844,81.6,2815.25,No
C5845,CONT5845,BILL5845,SUB5845,CHN5845,70.4,154.8,No
C5846,CONT5846,BILL5846,SUB5846,CHN5846,75.8,246.3,Yes
C5847,CONT5847,BILL5847,SUB5847,CHN5847,76.1,257.6,No
C5848,CONT5848,BILL5848,SUB5848,CHN5848,94,5757.2,No
C5849,CONT5849,BILL5849,SUB5849,CHN5849,103.95,7517.7,No
C5850,CONT5850,BILL5850,SUB5850,CHN5850,19.95,1234.8,No
C5851,CONT5851,BILL5851,SUB5851,CHN5851,71.3,1389.2,Yes
C5852,CONT5852,BILL5852,SUB5852,CHN5852,110.8,3836.3,No
C5853,CONT5853,BILL5853,SUB5853,CHN5853,69.1,1474.75,Yes
C5854,CONT5854,BILL5854,SUB5854,CHN5854,96.1,6001.45,No
C5855,CONT5855,BILL5855,SUB5855,CHN5855,48.8,720.1,No
C5856,CONT5856,BILL5856,SUB5856,CHN5856,50.55,2832.75,No
C5857,CONT5857,BILL5857,SUB5857,CHN5857,44.65,472.25,No
C5858,CONT5858,BILL5858,SUB5858,CHN5858,88.25,1460.65,Yes
C5859,CONT5859,BILL5859,SUB5859,CHN5859,19.45,1336.35,No
C5860,CONT5860,BILL5860,SUB5860,CHN5860,89.3,6388.65,No
C5861,CONT5861,BILL5861,SUB5861,CHN5861,70,153.05,Yes
C5862,CONT5862,BILL5862,SUB5862,CHN5862,19.25,677.9,No
C5863,CONT5863,BILL5863,SUB5863,CHN5863,70.5,1165.6,No
C5864,CONT5864,BILL5864,SUB5864,CHN5864,97.35,2119.5,Yes
C5865,CONT5865,BILL5865,SUB5865,CHN5865,19.65,921.55,No
C5866,CONT5866,BILL5866,SUB5866,CHN5866,20.85,72,No
C5867,CONT5867,BILL5867,SUB5867,CHN5867,19.65,68.35,No
C5868,CONT5868,BILL5868,SUB5868,CHN5868,19.35,847.25,No
C5869,CONT5869,BILL5869,SUB5869,CHN5869,44,44,No
C5870,CONT5870,BILL5870,SUB5870,CHN5870,94.4,4295.35,No
C5871,CONT5871,BILL5871,SUB5871,CHN5871,25.9,135,Yes
C5872,CONT5872,BILL5872,SUB5872,CHN5872,55.65,1400.55,Yes
C5873,CONT5873,BILL5873,SUB5873,CHN5873,69.65,69.65,Yes
C5874,CONT5874,BILL5874,SUB5874,CHN5874,75.4,1380.4,No
C5875,CONT5875,BILL5875,SUB5875,CHN5875,100.6,1060.2,Yes
C5876,CONT5876,BILL5876,SUB5876,CHN5876,71,4386.2,No
C5877,CONT5877,BILL5877,SUB5877,CHN5877,86,86,Yes
C5878,CONT5878,BILL5878,SUB5878,CHN5878,106.95,5785.5,Yes
C5879,CONT5879,BILL5879,SUB5879,CHN5879,21.2,52.05,No
C5880,CONT5880,BILL5880,SUB5880,CHN5880,61.05,2018.4,No
C5881,CONT5881,BILL5881,SUB5881,CHN5881,29.6,79.45,Yes
C5882,CONT5882,BILL5882,SUB5882,CHN5882,79.95,2727.3,No
C5883,CONT5883,BILL5883,SUB5883,CHN5883,19.7,263.65,No
C5884,CONT5884,BILL5884,SUB5884,CHN5884,20.3,275.4,No
C5885,CONT5885,BILL5885,SUB5885,CHN5885,59.9,2816.65,Yes
C5886,CONT5886,BILL5886,SUB5886,CHN5886,24.35,538.5,No
C5887,CONT5887,BILL5887,SUB5887,CHN5887,19.75,948.9,No
C5888,CONT5888,BILL5888,SUB5888,CHN5888,50.3,846.8,No
C5889,CONT5889,BILL5889,SUB5889,CHN5889,95.6,4783.5,Yes
C5890,CONT5890,BILL5890,SUB5890,CHN5890,50.25,2997.45,No
C5891,CONT5891,BILL5891,SUB5891,CHN5891,85.35,5897.4,No
C5892,CONT5892,BILL5892,SUB5892,CHN5892,41.6,470.6,Yes
C5893,CONT5893,BILL5893,SUB5893,CHN5893,51.65,524.5,No
C5894,CONT5894,BILL5894,SUB5894,CHN5894,24,269.65,No
C5895,CONT5895,BILL5895,SUB5895,CHN5895,100.85,4740,Yes
C5896,CONT5896,BILL5896,SUB5896,CHN5896,59.85,2341.5,No
C5897,CONT5897,BILL5897,SUB5897,CHN5897,25.45,1789.65,No
C5898,CONT5898,BILL5898,SUB5898,CHN5898,23.9,1626.4,No
C5899,CONT5899,BILL5899,SUB5899,CHN5899,24.15,800.3,No
C5900,CONT5900,BILL5900,SUB5900,CHN5900,75.7,5060.85,No
C5901,CONT5901,BILL5901,SUB5901,CHN5901,40.2,1448.8,Yes
C5902,CONT5902,BILL5902,SUB5902,CHN5902,84.5,4254.85,Yes
C5903,CONT5903,BILL5903,SUB5903,CHN5903,50.85,466.6,No
C5904,CONT5904,BILL5904,SUB5904,CHN5904,91.6,4627.8,No
C5905,CONT5905,BILL5905,SUB5905,CHN5905,98.9,6838.6,No
C5906,CONT5906,BILL5906,SUB5906,CHN5906,85,85,No
C5907,CONT5907,BILL5907,SUB5907,CHN5907,78.95,1101.85,Yes
C5908,CONT5908,BILL5908,SUB5908,CHN5908,44.3,44.3,No
C5909,CONT5909,BILL5909,SUB5909,CHN5909,20.2,20.2,Yes
C5910,CONT5910,BILL5910,SUB5910,CHN5910,80.2,4297.6,No
C5911,CONT5911,BILL5911,SUB5911,CHN5911,60.9,414.1,No
C5912,CONT5912,BILL5912,SUB5912,CHN5912,34.2,256.6,No
C5913,CONT5913,BILL5913,SUB5913,CHN5913,85.2,3969.35,Yes
C5914,CONT5914,BILL5914,SUB5914,CHN5914,87.15,2274.1,No
C5915,CONT5915,BILL5915,SUB5915,CHN5915,54.3,1296.8,No
C5916,CONT5916,BILL5916,SUB5916,CHN5916,19.1,1268.85,No
C5917,CONT5917,BILL5917,SUB5917,CHN5917,112.75,8192.6,No
C5918,CONT5918,BILL5918,SUB5918,CHN5918,19.95,59.25,No
C5919,CONT5919,BILL5919,SUB5919,CHN5919,19.5,1147.85,No
C5920,CONT5920,BILL5920,SUB5920,CHN5920,65.55,4361.55,No
C5921,CONT5921,BILL5921,SUB5921,CHN5921,78.8,2006.1,No
C5922,CONT5922,BILL5922,SUB5922,CHN5922,78.2,2078.95,No
C5923,CONT5923,BILL5923,SUB5923,CHN5923,105.25,7609.75,No
C5924,CONT5924,BILL5924,SUB5924,CHN5924,89.25,487.05,No
C5925,CONT5925,BILL5925,SUB5925,CHN5925,20.65,1218.45,No
C5926,CONT5926,BILL5926,SUB5926,CHN5926,68.7,1416.2,No
C5927,CONT5927,BILL5927,SUB5927,CHN5927,78.65,483.3,No
C5928,CONT5928,BILL5928,SUB5928,CHN5928,24.75,1234.6,No
C5929,CONT5929,BILL5929,SUB5929,CHN5929,19.75,1311.6,No
C5930,CONT5930,BILL5930,SUB5930,CHN5930,89.1,5618.3,No
C5931,CONT5931,BILL5931,SUB5931,CHN5931,84.7,6185.15,No
C5932,CONT5932,BILL5932,SUB5932,CHN5932,98,1237.85,Yes
C5933,CONT5933,BILL5933,SUB5933,CHN5933,94.45,498.1,Yes
C5934,CONT5934,BILL5934,SUB5934,CHN5934,105,294.45,Yes
C5935,CONT5935,BILL5935,SUB5935,CHN5935,93.85,2381.55,Yes
C5936,CONT5936,BILL5936,SUB5936,CHN5936,59.9,788.35,No
C5937,CONT5937,BILL5937,SUB5937,CHN5937,19.95,756.4,No
C5938,CONT5938,BILL5938,SUB5938,CHN5938,84,613.4,Yes
C5939,CONT5939,BILL5939,SUB5939,CHN5939,108.9,3625.2,No
C5940,CONT5940,BILL5940,SUB5940,CHN5940,33.6,550.35,No
C5941,CONT5941,BILL5941,SUB5941,CHN5941,85.85,4793.8,No
C5942,CONT5942,BILL5942,SUB5942,CHN5942,34.85,1267.2,No
C5943,CONT5943,BILL5943,SUB5943,CHN5943,48.75,442.2,Yes
C5944,CONT5944,BILL5944,SUB5944,CHN5944,84.85,84.85,Yes
C5945,CONT5945,BILL5945,SUB5945,CHN5945,56.65,654.85,Yes
C5946,CONT5946,BILL5946,SUB5946,CHN5946,95.3,5567.45,No
C5947,CONT5947,BILL5947,SUB5947,CHN5947,73.9,3160.55,Yes
C5948,CONT5948,BILL5948,SUB5948,CHN5948,24.5,740.3,Yes
C5949,CONT5949,BILL5949,SUB5949,CHN5949,84.6,5706.2,No
C5950,CONT5950,BILL5950,SUB5950,CHN5950,44.95,3085.35,No
C5951,CONT5951,BILL5951,SUB5951,CHN5951,24.7,24.7,No
C5952,CONT5952,BILL5952,SUB5952,CHN5952,100.3,3541.4,No
C5953,CONT5953,BILL5953,SUB5953,CHN5953,25.45,84.2,No
C5954,CONT5954,BILL5954,SUB5954,CHN5954,50.7,50.7,No
C5955,CONT5955,BILL5955,SUB5955,CHN5955,55,1165.55,No
C5956,CONT5956,BILL5956,SUB5956,CHN5956,68.4,4855.35,No
C5957,CONT5957,BILL5957,SUB5957,CHN5957,89.9,2806.9,Yes
C5958,CONT5958,BILL5958,SUB5958,CHN5958,78.55,1422.65,Yes
C5959,CONT5959,BILL5959,SUB5959,CHN5959,55.05,608.15,No
C5960,CONT5960,BILL5960,SUB5960,CHN5960,19.8,641.35,No
C5961,CONT5961,BILL5961,SUB5961,CHN5961,84.45,4959.15,No
C5962,CONT5962,BILL5962,SUB5962,CHN5962,35.9,35.9,No
C5963,CONT5963,BILL5963,SUB5963,CHN5963,80.75,1321.3,No
C5964,CONT5964,BILL5964,SUB5964,CHN5964,78.65,1663.75,No
C5965,CONT5965,BILL5965,SUB5965,CHN5965,61.75,3024.15,No
C5966,CONT5966,BILL5966,SUB5966,CHN5966,63.7,2188.5,No
C5967,CONT5967,BILL5967,SUB5967,CHN5967,99.45,4138.05,Yes
C5968,CONT5968,BILL5968,SUB5968,CHN5968,25.2,102.5,Yes
C5969,CONT5969,BILL5969,SUB5969,CHN5969,74.05,872.65,Yes
C5970,CONT5970,BILL5970,SUB5970,CHN5970,87.6,2724.25,No
C5971,CONT5971,BILL5971,SUB5971,CHN5971,89.15,413.25,No
C5972,CONT5972,BILL5972,SUB5972,CHN5972,20,1374.2,No
C5973,CONT5973,BILL5973,SUB5973,CHN5973,55,757.1,Yes
C5974,CONT5974,BILL5974,SUB5974,CHN5974,104.4,6692.65,No
C5975,CONT5975,BILL5975,SUB5975,CHN5975,20.05,218.5,No
C5976,CONT5976,BILL5976,SUB5976,CHN5976,89.75,608.8,Yes
C5977,CONT5977,BILL5977,SUB5977,CHN5977,34.3,1004.75,No
C5978,CONT5978,BILL5978,SUB5978,CHN5978,20.65,1125.6,No
C5979,CONT5979,BILL5979,SUB5979,CHN5979,84.25,3847.6,No
C5980,CONT5980,BILL5980,SUB5980,CHN5980,19.65,978,No
C5981,CONT5981,BILL5981,SUB5981,CHN5981,79.85,1387.35,No
C5982,CONT5982,BILL5982,SUB5982,CHN5982,20.2,746.05,No
C5983,CONT5983,BILL5983,SUB5983,CHN5983,19.8,304.6,No
C5984,CONT5984,BILL5984,SUB5984,CHN5984,50.35,1098.85,No
C5985,CONT5985,BILL5985,SUB5985,CHN5985,85.15,1139.2,Yes
C5986,CONT5986,BILL5986,SUB5986,CHN5986,74.6,4368.95,No
C5987,CONT5987,BILL5987,SUB5987,CHN5987,79.15,827.7,No
C5988,CONT5988,BILL5988,SUB5988,CHN5988,20.35,20.35,No
C5989,CONT5989,BILL5989,SUB5989,CHN5989,21.05,262.05,No
C5990,CONT5990,BILL5990,SUB5990,CHN5990,94.6,279.55,Yes
C5991,CONT5991,BILL5991,SUB5991,CHN5991,94.7,3512.5,No
C5992,CONT5992,BILL5992,SUB5992,CHN5992,94.25,1483.25,Yes
C5993,CONT5993,BILL5993,SUB5993,CHN5993,72.45,4653.85,Yes
C5994,CONT5994,BILL5994,SUB5994,CHN5994,74.95,151.75,No
C5995,CONT5995,BILL5995,SUB5995,CHN5995,105.2,4400.75,Yes
C5996,CONT5996,BILL5996,SUB5996,CHN5996,111.95,8033.1,No
C5997,CONT5997,BILL5997,SUB5997,CHN5997,19.85,1253.65,No
C5998,CONT5998,BILL5998,SUB5998,CHN5998,89.75,552.65,No
C5999,CONT5999,BILL5999,SUB5999,CHN5999,20.05,1036,No
C6000,CONT6000,BILL6000,SUB6000,CHN6000,108.95,4025.5,No
C6001,CONT6001,BILL6001,SUB6001,CHN6001,19.65,928.4,No
C6002,CONT6002,BILL6002,SUB6002,CHN6002,24.9,24.9,No
C6003,CONT6003,BILL6003,SUB6003,CHN6003,82.85,460.25,Yes
C6004,CONT6004,BILL6004,SUB6004,CHN6004,93.2,6506.15,No
C6005,CONT6005,BILL6005,SUB6005,CHN6005,84.8,5598.3,No
C6006,CONT6006,BILL6006,SUB6006,CHN6006,71.75,4374.55,No
C6007,CONT6007,BILL6007,SUB6007,CHN6007,30.35,678.75,No
C6008,CONT6008,BILL6008,SUB6008,CHN6008,54.85,2191.7,No
C6009,CONT6009,BILL6009,SUB6009,CHN6009,19.5,239.75,No
C6010,CONT6010,BILL6010,SUB6010,CHN6010,103.85,5485.5,Yes
C6011,CONT6011,BILL6011,SUB6011,CHN6011,24.2,609.05,No
C6012,CONT6012,BILL6012,SUB6012,CHN6012,19.35,683.75,No
C6013,CONT6013,BILL6013,SUB6013,CHN6013,83.6,404.2,Yes
C6014,CONT6014,BILL6014,SUB6014,CHN6014,100.65,5189.75,No
C6015,CONT6015,BILL6015,SUB6015,CHN6015,94.1,5060.9,No
C6016,CONT6016,BILL6016,SUB6016,CHN6016,74.55,233.65,No
C6017,CONT6017,BILL6017,SUB6017,CHN6017,108.45,7176.55,Yes
C6018,CONT6018,BILL6018,SUB6018,CHN6018,56.15,291.45,No
C6019,CONT6019,BILL6019,SUB6019,CHN6019,20.35,689.75,No
C6020,CONT6020,BILL6020,SUB6020,CHN6020,80.55,3263.9,No
C6021,CONT6021,BILL6021,SUB6021,CHN6021,61.25,1993.2,No
C6022,CONT6022,BILL6022,SUB6022,CHN6022,20.45,254.5,No
C6023,CONT6023,BILL6023,SUB6023,CHN6023,18.9,347.65,No
C6024,CONT6024,BILL6024,SUB6024,CHN6024,19.6,967.9,No
C6025,CONT6025,BILL6025,SUB6025,CHN6025,91.5,242.95,Yes
C6026,CONT6026,BILL6026,SUB6026,CHN6026,45.2,1841.9,No
C6027,CONT6027,BILL6027,SUB6027,CHN6027,19.45,232.1,No
C6028,CONT6028,BILL6028,SUB6028,CHN6028,25.45,809.25,No
C6029,CONT6029,BILL6029,SUB6029,CHN6029,80.85,866.45,Yes
C6030,CONT6030,BILL6030,SUB6030,CHN6030,94.9,360.55,No
C6031,CONT6031,BILL6031,SUB6031,CHN6031,49.05,2076.2,Yes
C6032,CONT6032,BILL6032,SUB6032,CHN6032,29.3,355.9,No
C6033,CONT6033,BILL6033,SUB6033,CHN6033,105.3,7299.65,Yes
C6034,CONT6034,BILL6034,SUB6034,CHN6034,88.95,2291.2,Yes
C6035,CONT6035,BILL6035,SUB6035,CHN6035,20.25,129.15,No
C6036,CONT6036,BILL6036,SUB6036,CHN6036,110.85,7491.75,Yes
C6037,CONT6037,BILL6037,SUB6037,CHN6037,110.5,5835.5,No
C6038,CONT6038,BILL6038,SUB6038,CHN6038,109.4,7031.45,No
C6039,CONT6039,BILL6039,SUB6039,CHN6039,114.2,7723.9,Yes
C6040,CONT6040,BILL6040,SUB6040,CHN6040,36.5,1032,Yes
C6041,CONT6041,BILL6041,SUB6041,CHN6041,70.75,70.75,Yes
C6042,CONT6042,BILL6042,SUB6042,CHN6042,19.95,109.6,No
C6043,CONT6043,BILL6043,SUB6043,CHN6043,19.6,727.8,No
C6044,CONT6044,BILL6044,SUB6044,CHN6044,40.15,130.75,Yes
C6045,CONT6045,BILL6045,SUB6045,CHN6045,76.6,893,No
C6046,CONT6046,BILL6046,SUB6046,CHN6046,19.6,763.1,No
C6047,CONT6047,BILL6047,SUB6047,CHN6047,85.3,781.4,No
C6048,CONT6048,BILL6048,SUB6048,CHN6048,65.85,902.25,No
C6049,CONT6049,BILL6049,SUB6049,CHN6049,94.45,2653.65,Yes
C6050,CONT6050,BILL6050,SUB6050,CHN6050,20.05,1016.7,No
C6051,CONT6051,BILL6051,SUB6051,CHN6051,99.4,5943.65,No
C6052,CONT6052,BILL6052,SUB6052,CHN6052,20,275.7,No
C6053,CONT6053,BILL6053,SUB6053,CHN6053,78.45,3126.45,No
C6054,CONT6054,BILL6054,SUB6054,CHN6054,25.1,1070.15,No
C6055,CONT6055,BILL6055,SUB6055,CHN6055,97.35,3457.9,Yes
C6056,CONT6056,BILL6056,SUB6056,CHN6056,55,340.4,No
C6057,CONT6057,BILL6057,SUB6057,CHN6057,71.1,4299.2,No
C6058,CONT6058,BILL6058,SUB6058,CHN6058,61.55,1093.2,No
C6059,CONT6059,BILL6059,SUB6059,CHN6059,45.9,521.9,No
C6060,CONT6060,BILL6060,SUB6060,CHN6060,40.3,1630.4,No
C6061,CONT6061,BILL6061,SUB6061,CHN6061,87.1,713.6,No
C6062,CONT6062,BILL6062,SUB6062,CHN6062,49.5,1265.65,No
C6063,CONT6063,BILL6063,SUB6063,CHN6063,73.8,4003.85,No
C6064,CONT6064,BILL6064,SUB6064,CHN6064,19.2,1401.4,No
C6065,CONT6065,BILL6065,SUB6065,CHN6065,45.3,45.3,Yes
C6066,CONT6066,BILL6066,SUB6066,CHN6066,25,1510.5,No
C6067,CONT6067,BILL6067,SUB6067,CHN6067,94.95,178.1,Yes
C6068,CONT6068,BILL6068,SUB6068,CHN6068,35.3,264.8,No
C6069,CONT6069,BILL6069,SUB6069,CHN6069,44.55,480.6,Yes
C6070,CONT6070,BILL6070,SUB6070,CHN6070,76.75,4541.9,No
C6071,CONT6071,BILL6071,SUB6071,CHN6071,81,4976.15,No
C6072,CONT6072,BILL6072,SUB6072,CHN6072,105.55,7542.25,No
C6073,CONT6073,BILL6073,SUB6073,CHN6073,18.8,251.25,No
C6074,CONT6074,BILL6074,SUB6074,CHN6074,24.9,1595.5,No
C6075,CONT6075,BILL6075,SUB6075,CHN6075,23.45,23.45,Yes
C6076,CONT6076,BILL6076,SUB6076,CHN6076,64.9,685.55,No
C6077,CONT6077,BILL6077,SUB6077,CHN6077,61.35,3874.1,No
C6078,CONT6078,BILL6078,SUB6078,CHN6078,113.95,6891.4,No
C6079,CONT6079,BILL6079,SUB6079,CHN6079,90.15,4916.95,No
C6080,CONT6080,BILL6080,SUB6080,CHN6080,54.1,1373,No
C6081,CONT6081,BILL6081,SUB6081,CHN6081,29.7,29.7,Yes
C6082,CONT6082,BILL6082,SUB6082,CHN6082,49.8,49.8,No
C6083,CONT6083,BILL6083,SUB6083,CHN6083,101.1,6039.9,Yes
C6084,CONT6084,BILL6084,SUB6084,CHN6084,24.4,1548.65,No
C6085,CONT6085,BILL6085,SUB6085,CHN6085,95,3440.25,No
C6086,CONT6086,BILL6086,SUB6086,CHN6086,50.65,151.3,Yes
C6087,CONT6087,BILL6087,SUB6087,CHN6087,69.9,4226.7,No
C6088,CONT6088,BILL6088,SUB6088,CHN6088,39.95,1023.75,No
C6089,CONT6089,BILL6089,SUB6089,CHN6089,55.4,55.4,Yes
C6090,CONT6090,BILL6090,SUB6090,CHN6090,90.6,90.6,Yes
C6091,CONT6091,BILL6091,SUB6091,CHN6091,103.25,7074.4,No
C6092,CONT6092,BILL6092,SUB6092,CHN6092,86.85,156.35,Yes
C6093,CONT6093,BILL6093,SUB6093,CHN6093,94.25,6849.75,No
C6094,CONT6094,BILL6094,SUB6094,CHN6094,47.05,3263.6,No
C6095,CONT6095,BILL6095,SUB6095,CHN6095,20.55,1252.85,No
C6096,CONT6096,BILL6096,SUB6096,CHN6096,19.65,67.55,No
C6097,CONT6097,BILL6097,SUB6097,CHN6097,70.2,70.2,No
C6098,CONT6098,BILL6098,SUB6098,CHN6098,81,5750,No
C6099,CONT6099,BILL6099,SUB6099,CHN6099,75.9,1549.75,No
C6100,CONT6100,BILL6100,SUB6100,CHN6100,24.7,1810.55,No
C6101,CONT6101,BILL6101,SUB6101,CHN6101,99.05,2952.85,Yes
C6102,CONT6102,BILL6102,SUB6102,CHN6102,110.25,7467.55,No
C6103,CONT6103,BILL6103,SUB6103,CHN6103,85,5484.4,No
C6104,CONT6104,BILL6104,SUB6104,CHN6104,19.75,294.9,No
C6105,CONT6105,BILL6105,SUB6105,CHN6105,23.9,97.5,No
C6106,CONT6106,BILL6106,SUB6106,CHN6106,111.25,5916.45,Yes
C6107,CONT6107,BILL6107,SUB6107,CHN6107,55.1,113.35,Yes
C6108,CONT6108,BILL6108,SUB6108,CHN6108,19.95,19.95,No
C6109,CONT6109,BILL6109,SUB6109,CHN6109,25.15,476.8,No
C6110,CONT6110,BILL6110,SUB6110,CHN6110,54.15,101.65,No
C6111,CONT6111,BILL6111,SUB6111,CHN6111,59.8,1130.85,No
C6112,CONT6112,BILL6112,SUB6112,CHN6112,83.85,3532.25,No
C6113,CONT6113,BILL6113,SUB6113,CHN6113,104.9,6891.45,No
C6114,CONT6114,BILL6114,SUB6114,CHN6114,75.3,1570.7,No
C6115,CONT6115,BILL6115,SUB6115,CHN6115,66.65,520.95,No
C6116,CONT6116,BILL6116,SUB6116,CHN6116,109.5,7854.9,No
C6117,CONT6117,BILL6117,SUB6117,CHN6117,73.85,3581.4,No
C6118,CONT6118,BILL6118,SUB6118,CHN6118,19.3,1447.9,No
C6119,CONT6119,BILL6119,SUB6119,CHN6119,118.2,8547.15,No
C6120,CONT6120,BILL6120,SUB6120,CHN6120,51.45,727.85,No
C6121,CONT6121,BILL6121,SUB6121,CHN6121,59.45,357.6,No
C6122,CONT6122,BILL6122,SUB6122,CHN6122,19.5,159.35,No
C6123,CONT6123,BILL6123,SUB6123,CHN6123,19.55,280.85,No
C6124,CONT6124,BILL6124,SUB6124,CHN6124,93.55,6069.25,No
C6125,CONT6125,BILL6125,SUB6125,CHN6125,59.3,3274.35,No
C6126,CONT6126,BILL6126,SUB6126,CHN6126,102.25,1359,Yes
C6127,CONT6127,BILL6127,SUB6127,CHN6127,95.9,1777.9,Yes
C6128,CONT6128,BILL6128,SUB6128,CHN6128,109.8,6109.65,No
C6129,CONT6129,BILL6129,SUB6129,CHN6129,78.1,1122.4,No
C6130,CONT6130,BILL6130,SUB6130,CHN6130,39.9,2020.9,No
C6131,CONT6131,BILL6131,SUB6131,CHN6131,64.9,3795.45,No
C6132,CONT6132,BILL6132,SUB6132,CHN6132,95.05,4504.55,Yes
C6133,CONT6133,BILL6133,SUB6133,CHN6133,53.4,3579.15,No
C6134,CONT6134,BILL6134,SUB6134,CHN6134,24.9,49.7,No
C6135,CONT6135,BILL6135,SUB6135,CHN6135,44.7,276.5,No
C6136,CONT6136,BILL6136,SUB6136,CHN6136,114,8175.9,No
C6137,CONT6137,BILL6137,SUB6137,CHN6137,20.25,890.35,No
C6138,CONT6138,BILL6138,SUB6138,CHN6138,53.85,259.8,Yes
C6139,CONT6139,BILL6139,SUB6139,CHN6139,83.85,5588.8,No
C6140,CONT6140,BILL6140,SUB6140,CHN6140,20.2,50.6,No
C6141,CONT6141,BILL6141,SUB6141,CHN6141,19.95,58,No
C6142,CONT6142,BILL6142,SUB6142,CHN6142,104.2,5568.35,Yes
C6143,CONT6143,BILL6143,SUB6143,CHN6143,50.25,2203.65,Yes
C6144,CONT6144,BILL6144,SUB6144,CHN6144,20.35,938.95,No
C6145,CONT6145,BILL6145,SUB6145,CHN6145,90,2024.1,No
C6146,CONT6146,BILL6146,SUB6146,CHN6146,54.2,3623.95,No
C6147,CONT6147,BILL6147,SUB6147,CHN6147,99.5,2369.05,Yes
C6148,CONT6148,BILL6148,SUB6148,CHN6148,99.1,3877.95,No
C6149,CONT6149,BILL6149,SUB6149,CHN6149,66.9,4577.9,No
C6150,CONT6150,BILL6150,SUB6150,CHN6150,25.85,25.85,No
C6151,CONT6151,BILL6151,SUB6151,CHN6151,91.05,2871.5,No
C6152,CONT6152,BILL6152,SUB6152,CHN6152,71,672.55,Yes
C6153,CONT6153,BILL6153,SUB6153,CHN6153,93.2,1573.7,Yes
C6154,CONT6154,BILL6154,SUB6154,CHN6154,20.95,1270.55,No
C6155,CONT6155,BILL6155,SUB6155,CHN6155,109.2,7711.45,No
C6156,CONT6156,BILL6156,SUB6156,CHN6156,19.35,126.05,Yes
C6157,CONT6157,BILL6157,SUB6157,CHN6157,85.8,2193.65,No
C6158,CONT6158,BILL6158,SUB6158,CHN6158,19.85,64.55,Yes
C6159,CONT6159,BILL6159,SUB6159,CHN6159,19.65,31.2,No
C6160,CONT6160,BILL6160,SUB6160,CHN6160,20.5,38.25,No
C6161,CONT6161,BILL6161,SUB6161,CHN6161,89.65,3348.1,No
C6162,CONT6162,BILL6162,SUB6162,CHN6162,74.35,533.6,No
C6163,CONT6163,BILL6163,SUB6163,CHN6163,49.45,2907.55,No
C6164,CONT6164,BILL6164,SUB6164,CHN6164,89.1,1620.8,No
C6165,CONT6165,BILL6165,SUB6165,CHN6165,75.15,3480.35,No
C6166,CONT6166,BILL6166,SUB6166,CHN6166,70.65,293.85,No
C6167,CONT6167,BILL6167,SUB6167,CHN6167,104.2,3243.45,Yes
C6168,CONT6168,BILL6168,SUB6168,CHN6168,90.05,4137.2,No
C6169,CONT6169,BILL6169,SUB6169,CHN6169,79.25,79.25,Yes
