CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure
C2520,Male,0,Yes,No,2
C2521,Female,0,Yes,Yes,34
C2522,Male,1,Yes,No,36
C2523,Male,0,Yes,Yes,53
C2524,Female,0,Yes,Yes,47
C2525,Male,0,No,Yes,72
C2526,Male,0,Yes,Yes,72
C2527,Male,0,No,No,1
C2528,Female,0,No,No,9
C2529,Female,0,No,No,8
C2530,Male,1,No,No,45
C2531,Female,0,No,No,7
C2532,Female,0,Yes,No,71
C2533,Female,1,No,No,41
C2534,Male,0,Yes,Yes,67
C2535,Male,0,Yes,No,69
C2536,Female,1,Yes,No,70
C2537,Male,0,No,No,25
C2538,Male,0,No,No,72
C2539,Male,0,Yes,Yes,34
C2540,Female,0,Yes,Yes,65
C2541,Female,0,No,No,70
C2542,Female,0,Yes,Yes,72
C2543,Male,0,No,Yes,35
C2544,Male,0,No,No,13
C2545,Female,0,Yes,No,12
C2546,Female,0,Yes,Yes,62
C2547,Female,0,No,No,25
C2548,Female,0,No,No,52
C2549,Male,1,No,No,8
C2550,Male,0,No,No,2
C2551,Female,0,Yes,Yes,56
C2552,Female,0,No,No,12
C2553,Female,0,Yes,No,47
C2554,Male,1,No,No,2
C2555,Female,0,No,No,18
C2556,Female,0,No,No,8
C2557,Male,0,Yes,No,45
C2558,Male,0,No,No,3
C2559,Female,0,No,No,38
C2560,Male,0,Yes,No,72
C2561,Male,0,No,No,46
C2562,Female,0,Yes,Yes,71
C2563,Male,0,Yes,Yes,66
C2564,Male,1,No,No,25
C2565,Male,0,No,No,18
C2566,Female,0,Yes,Yes,13
C2567,Female,0,Yes,Yes,65
C2568,Male,0,Yes,No,60
C2569,Male,0,Yes,Yes,15
C2570,Female,0,Yes,No,72
C2571,Male,0,Yes,No,30
C2572,Female,0,Yes,Yes,42
C2573,Female,0,Yes,No,71
C2574,Female,0,No,No,1
C2575,Male,1,No,No,39
C2576,Female,0,No,No,35
C2577,Female,0,Yes,Yes,53
C2578,Female,0,No,No,1
C2579,Female,1,Yes,Yes,31
C2580,Male,0,No,No,48
C2581,Female,1,No,Yes,30
C2582,Male,0,No,No,10
C2583,Female,0,No,Yes,12
C2584,Female,1,No,No,57
C2585,Female,0,Yes,No,58
C2586,Female,0,No,No,37
C2587,Female,0,Yes,Yes,44
C2588,Male,0,No,Yes,27
C2589,Female,0,No,No,8
C2590,Male,1,No,No,3
C2591,Female,1,Yes,No,25
C2592,Female,0,Yes,Yes,57
C2593,Female,0,No,No,12
C2594,Female,0,Yes,Yes,62
C2595,Female,0,Yes,No,65
C2596,Female,0,Yes,No,71
C2597,Female,0,Yes,Yes,21
C2598,Male,0,Yes,No,71
C2599,Female,0,No,No,7
C2600,Female,0,No,No,72
C2601,Female,0,No,No,1
C2602,Female,0,Yes,Yes,72
C2603,Female,0,Yes,Yes,64
C2604,Female,0,No,No,72
C2605,Female,0,No,No,29
C2606,Female,0,No,No,13
C2607,Female,0,No,No,31
C2608,Male,1,No,No,1
C2609,Male,0,Yes,Yes,7
C2610,Male,0,Yes,No,61
C2611,Female,0,No,Yes,39
C2612,Male,0,Yes,No,10
C2613,Female,0,Yes,Yes,14
C2614,Female,0,No,No,1
C2615,Female,0,Yes,Yes,67
C2616,Female,0,No,No,72
C2617,Male,0,Yes,Yes,6
C2618,Female,0,No,No,1
C2619,Male,0,Yes,Yes,25
C2620,Female,1,No,No,33
C2621,Male,0,No,No,18
C2622,Male,0,Yes,No,71
C2623,Male,1,Yes,Yes,28
C2624,Female,0,No,Yes,2
C2625,Male,0,Yes,Yes,17
C2626,Male,0,No,No,56
C2627,Female,0,Yes,No,60
C2628,Female,0,No,No,33
C2629,Female,0,No,No,1
C2630,Male,0,No,No,2
C2631,Male,0,Yes,No,63
C2632,Male,1,Yes,No,7
C2633,Female,0,No,No,55
C2634,Female,0,Yes,No,65
C2635,Male,0,Yes,No,1
C2636,Male,0,No,No,63
C2637,Female,1,Yes,No,70
C2638,Female,0,Yes,Yes,36
C2639,Male,0,No,No,52
C2640,Male,0,No,No,22
C2641,Male,0,No,No,22
C2642,Female,1,No,No,5
C2643,Female,0,Yes,No,47
C2644,Female,0,No,No,33
C2645,Male,0,No,No,18
C2646,Female,0,No,No,1
C2647,Male,0,No,No,56
C2648,Female,0,No,No,2
C2649,Male,0,No,No,35
C2650,Female,0,Yes,No,64
C2651,Female,0,No,No,15
C2652,Male,0,No,No,24
C2653,Male,0,No,No,1
C2654,Female,0,Yes,Yes,70
C2655,Male,0,Yes,No,1
C2656,Female,0,No,Yes,4
C2657,Female,0,No,No,39
C2658,Female,0,No,No,29
C2659,Female,0,Yes,Yes,14
C2660,Female,0,No,No,61
C2661,Male,0,No,Yes,13
C2662,Female,0,No,No,66
C2663,Male,0,No,No,2
C2664,Female,0,Yes,No,59
C2665,Male,0,Yes,Yes,62
C2666,Male,1,Yes,No,33
C2667,Male,0,No,Yes,66
C2668,Female,0,No,No,72
C2669,Male,0,No,Yes,1
C2670,Female,0,No,No,19
C2671,Female,0,Yes,Yes,51
C2672,Male,0,No,No,63
C2673,Male,0,No,No,27
C2674,Male,0,No,No,22
C2675,Female,1,No,No,4
C2676,Male,0,Yes,Yes,42
C2677,Female,0,No,No,29
C2678,Female,0,No,No,4
C2679,Male,0,No,No,30
C2680,Male,0,Yes,No,4
C2681,Male,0,Yes,Yes,71
C2682,Male,0,Yes,No,46
C2683,Male,0,No,No,4
C2684,Female,0,No,No,7
C2685,Male,0,No,No,69
C2686,Female,0,Yes,No,72
C2687,Male,1,No,No,19
C2688,Male,0,No,No,28
C2689,Male,0,Yes,No,5
C2690,Female,1,Yes,No,72
C2691,Male,1,Yes,Yes,8
C2692,Female,0,No,No,7
C2693,Female,0,No,No,22
C2694,Male,0,No,No,72
C2695,Male,0,Yes,Yes,8
C2696,Male,0,Yes,No,52
C2697,Female,0,No,No,68
C2698,Female,0,Yes,No,71
C2699,Male,0,No,No,2
C2700,Female,1,No,No,34
C2701,Female,0,No,No,35
C2702,Female,0,Yes,Yes,61
C2703,Male,0,No,No,1
C2704,Female,0,No,No,1
C2705,Female,0,Yes,Yes,53
C2706,Female,0,Yes,No,72
C2707,Male,0,Yes,No,2
C2708,Male,0,No,No,3
C2709,Female,1,No,No,13
C2710,Male,1,Yes,No,41
C2711,Female,0,Yes,No,24
C2712,Female,0,Yes,Yes,28
C2713,Male,0,No,No,8
C2714,Male,0,No,No,1
C2715,Female,0,No,No,54
C2716,Male,0,No,No,41
C2717,Female,0,Yes,No,19
C2718,Female,0,Yes,Yes,72
C2719,Male,0,No,No,62
C2720,Female,1,Yes,Yes,56
C2721,Male,0,No,No,15
C2722,Male,1,No,No,10
C2723,Male,0,Yes,Yes,32
C2724,Male,0,No,No,21
C2725,Male,0,Yes,Yes,62
C2726,Female,0,No,No,2
C2727,Male,0,No,Yes,27
C2728,Male,0,No,No,5
C2729,Female,0,No,No,25
C2730,Female,0,No,No,2
C2731,Male,0,No,No,49
C2732,Female,0,No,No,63
C2733,Female,0,No,Yes,4
C2734,Female,0,Yes,No,1
C2735,Male,0,No,No,11
C2736,Male,1,No,No,52
C2737,Female,1,Yes,No,60
C2738,Male,0,No,No,64
C2739,Female,0,Yes,Yes,43
C2740,Female,0,Yes,No,61
C2741,Female,0,No,No,1
C2742,Male,1,No,No,5
C2743,Male,0,No,No,66
C2744,Male,0,Yes,No,67
C2745,Female,0,Yes,No,42
C2746,Male,1,Yes,No,1
C2747,Female,0,Yes,Yes,31
C2748,Male,0,No,No,7
C2749,Male,0,No,No,4
C2750,Male,0,Yes,Yes,34
C2751,Male,0,No,No,3
C2752,Female,0,Yes,Yes,19
C2753,Male,0,Yes,Yes,31
C2754,Female,0,No,No,1
C2755,Male,0,No,No,3
C2756,Male,0,Yes,No,46
C2757,Female,0,No,No,1
C2758,Female,0,Yes,Yes,69
C2759,Male,0,No,No,5
C2760,Male,0,No,No,1
C2761,Male,0,No,No,26
C2762,Female,1,No,No,10
C2763,Male,0,No,No,25
C2764,Male,0,Yes,Yes,64
C2765,Male,0,Yes,Yes,30
C2766,Male,0,No,No,13
C2767,Female,0,Yes,No,64
C2768,Female,0,No,Yes,46
C2769,Female,0,No,No,12
C2770,Female,0,No,No,15
C2771,Male,0,Yes,Yes,17
C2772,Female,0,Yes,Yes,13
C2773,Female,0,Yes,Yes,67
C2774,Male,0,Yes,No,24
C2775,Male,0,No,No,6
C2776,Male,1,Yes,No,53
C2777,Male,1,Yes,No,16
C2778,Male,0,No,No,10
C2779,Female,0,No,No,13
C2780,Male,0,No,No,9
C2781,Female,0,No,No,25
C2782,Male,1,No,No,7
C2783,Male,0,Yes,Yes,38
C2784,Female,0,Yes,No,43
C2785,Female,0,No,Yes,4
C2786,Female,0,No,No,25
C2787,Male,0,No,Yes,27
C2788,Male,0,Yes,Yes,72
C2789,Male,0,No,Yes,71
C2790,Female,0,No,No,24
C2791,Female,0,No,No,50
C2792,Male,0,No,No,57
C2793,Female,0,No,No,15
C2794,Male,0,No,No,4
C2795,Female,0,No,No,28
C2796,Female,1,No,No,9
C2797,Female,0,Yes,No,55
C2798,Male,0,No,No,3
C2799,Male,0,No,No,10
C2800,Male,0,No,Yes,55
C2801,Female,0,Yes,Yes,20
C2802,Female,0,Yes,Yes,62
C2803,Male,1,Yes,No,32
C2804,Female,0,No,No,43
C2805,Male,0,Yes,No,9
C2806,Female,0,Yes,No,60
C2807,Male,0,Yes,No,58
C2808,Male,0,No,Yes,7
C2809,Male,0,Yes,Yes,2
C2810,Male,1,No,No,37
C2811,Female,1,Yes,Yes,65
C2812,Female,0,Yes,Yes,39
C2813,Male,0,Yes,No,66
C2814,Male,0,No,No,68
C2815,Female,0,Yes,Yes,62
C2816,Male,0,No,No,3
C2817,Female,0,Yes,No,72
C2818,Female,0,Yes,No,41
C2819,Male,0,Yes,Yes,29
C2820,Female,0,No,No,4
C2821,Male,0,No,No,53
C2822,Male,1,Yes,No,1
C2823,Female,0,Yes,Yes,41
C2824,Male,0,Yes,No,39
C2825,Male,0,Yes,No,63
C2826,Male,0,No,No,15
C2827,Female,0,Yes,No,13
C2828,Male,0,No,No,1
C2829,Male,0,No,No,1
C2830,Male,1,No,No,8
C2831,Male,0,No,No,60
C2832,Female,1,Yes,No,12
C2833,Male,0,Yes,No,40
C2834,Female,0,No,No,66
C2835,Male,0,Yes,Yes,42
C2836,Female,1,No,No,66
C2837,Male,0,No,No,49
C2838,Female,0,No,No,1
C2839,Female,0,No,No,41
C2840,Female,0,Yes,Yes,41
C2841,Female,0,Yes,Yes,23
C2842,Male,0,No,No,3
C2843,Female,0,No,No,4
C2844,Female,0,Yes,Yes,52
C2845,Female,1,Yes,No,4
C2846,Female,0,No,No,11
C2847,Female,0,Yes,No,2
C2848,Female,0,Yes,No,26
C2849,Male,0,Yes,Yes,24
C2850,Female,0,No,No,12
C2851,Male,1,Yes,No,60
C2852,Female,0,Yes,Yes,64
C2853,Male,0,Yes,No,66
C2854,Female,0,No,No,60
C2855,Male,0,Yes,Yes,17
C2856,Male,0,Yes,Yes,42
C2857,Male,0,No,No,1
C2858,Female,0,Yes,Yes,47
C2859,Female,0,Yes,No,10
C2860,Male,1,Yes,No,70
C2861,Male,1,No,No,67
C2862,Female,0,No,No,1
C2863,Male,0,Yes,No,7
C2864,Male,0,No,No,1
C2865,Male,0,No,No,4
C2866,Female,0,Yes,Yes,66
C2867,Female,0,No,No,12
C2868,Female,0,No,No,24
C2869,Male,0,No,No,26
C2870,Female,0,No,No,6
C2871,Male,0,Yes,No,57
C2872,Male,0,Yes,No,14
C2873,Female,0,Yes,Yes,42
C2874,Male,0,No,No,25
C2875,Female,0,Yes,No,64
C2876,Male,0,Yes,No,22
C2877,Male,0,No,No,19
C2878,Female,0,Yes,Yes,61
C2879,Male,0,Yes,No,22
C2880,Male,1,Yes,No,70
C2881,Male,0,No,No,12
C2882,Female,0,Yes,No,31
C2883,Female,0,No,No,11
C2884,Male,0,Yes,Yes,68
C2885,Female,1,Yes,Yes,72
C2886,Male,1,No,No,67
C2887,Female,0,No,No,60
C2888,Male,0,No,No,1
C2889,Female,1,No,Yes,1
C2890,Male,0,Yes,Yes,58
C2891,Female,1,Yes,Yes,47
C2892,Female,0,No,No,1
C2893,Male,0,No,No,1
C2894,Male,0,No,No,22
C2895,Female,0,No,No,48
C2896,Female,0,Yes,No,37
C2897,Male,0,No,No,13
C2898,Male,0,No,No,43
C2899,Female,0,No,No,6
C2900,Male,0,No,No,71
C2901,Female,1,Yes,Yes,1
C2902,Female,0,Yes,Yes,72
C2903,Female,1,No,No,6
C2904,Male,0,Yes,Yes,12
C2905,Male,0,No,No,25
C2906,Female,0,Yes,No,21
C2907,Female,0,Yes,Yes,6
C2908,Male,0,Yes,No,20
C2909,Male,0,Yes,No,18
C2910,Female,0,No,No,43
C2911,Female,0,Yes,Yes,35
C2912,Female,0,No,No,1
C2913,Male,1,Yes,No,32
C2914,Male,0,No,No,52
C2915,Male,0,No,No,32
C2916,Female,0,Yes,Yes,72
C2917,Male,0,No,No,51
C2918,Male,0,Yes,Yes,68
C2919,Male,1,Yes,No,8
C2920,Male,0,Yes,No,49
C2921,Female,0,Yes,No,72
C2922,Male,0,No,No,9
C2923,Female,0,Yes,No,28
C2924,Male,0,No,No,54
C2925,Male,0,No,No,11
C2926,Female,0,Yes,Yes,50
C2927,Female,0,Yes,No,69
C2928,Male,0,No,No,1
C2929,Male,0,Yes,Yes,68
C2930,Male,0,No,Yes,40
C2931,Male,0,Yes,Yes,31
C2932,Female,1,No,Yes,33
C2933,Male,1,Yes,No,55
C2934,Male,0,Yes,Yes,68
C2935,Female,0,Yes,Yes,12
C2936,Male,0,Yes,No,71
C2937,Male,0,No,No,40
C2938,Female,0,Yes,Yes,64
C2939,Male,0,Yes,No,53
C2940,Male,1,No,No,12
C2941,Male,1,No,No,53
C2942,Male,0,Yes,No,72
C2943,Male,0,No,No,46
C2944,Male,0,No,No,40
C2945,Male,0,No,No,12
C2946,Male,0,No,No,9
C2947,Female,0,Yes,Yes,51
C2948,Male,0,Yes,Yes,49
C2949,Male,1,Yes,No,41
C2950,Female,0,No,No,56
C2951,Male,0,No,No,4
C2952,Male,0,Yes,No,20
C2953,Female,0,Yes,Yes,26
C2954,Female,0,Yes,Yes,20
C2955,Female,0,No,No,7
C2956,Male,0,No,No,7
C2957,Male,0,No,No,51
C2958,Female,0,No,No,4
C2959,Female,0,No,No,1
C2960,Male,0,Yes,Yes,27
C2961,Male,0,No,No,22
C2962,Male,0,No,No,12
C2963,Female,0,Yes,Yes,3
C2964,Female,0,Yes,Yes,34
C2965,Male,0,Yes,No,24
C2966,Male,0,No,No,51
C2967,Female,1,No,No,14
C2968,Male,0,Yes,No,59
C2969,Male,0,No,No,3
C2970,Female,0,Yes,Yes,65
C2971,Male,1,No,No,5
C2972,Female,0,Yes,Yes,59
C2973,Male,0,Yes,Yes,72
C2974,Female,0,Yes,Yes,62
C2975,Male,0,No,No,28
C2976,Male,0,No,No,3
C2977,Male,0,No,Yes,19
C2978,Male,0,No,No,1
C2979,Male,0,No,No,24
C2980,Male,1,No,No,57
C2981,Female,0,No,No,72
C2982,Male,0,No,No,67
C2983,Male,0,Yes,Yes,52
C2984,Male,0,Yes,Yes,71
C2985,Female,0,Yes,No,26
C2986,Female,0,No,No,35
C2987,Female,0,Yes,Yes,55
C2988,Female,0,Yes,Yes,33
C2989,Male,0,Yes,No,72
C2990,Male,0,No,Yes,1
C2991,Male,0,No,No,10
C2992,Female,1,Yes,No,37
C2993,Male,0,No,No,12
C2994,Male,0,Yes,Yes,1
C2995,Male,0,Yes,No,62
C2996,Female,0,No,No,1
C2997,Female,0,No,No,18
C2998,Male,1,Yes,No,69
C2999,Male,0,No,No,2
C3000,Male,0,Yes,Yes,19
C3001,Male,0,No,No,12
C3002,Male,0,No,No,9
C3003,Male,0,No,No,27
C3004,Male,0,No,Yes,27
C3005,Male,0,Yes,Yes,1
C3006,Female,1,No,No,24
C3007,Male,1,No,No,14
C3008,Female,1,No,No,32
C3009,Female,0,No,No,11
C3010,Male,0,No,No,1
C3011,Male,1,No,Yes,38
C3012,Female,0,Yes,Yes,9
C3013,Male,0,Yes,Yes,54
C3014,Female,0,No,No,29
C3015,Male,1,Yes,No,44
C3016,Male,0,Yes,Yes,59
C3017,Female,0,No,No,3
C3018,Female,0,Yes,Yes,18
C3019,Male,1,No,No,67
C3020,Female,0,Yes,Yes,22
C3021,Male,0,No,Yes,33
C3022,Male,0,No,No,5
C3023,Female,0,No,No,2
C3024,Male,0,Yes,Yes,72
C3025,Male,0,No,Yes,9
C3026,Male,0,Yes,Yes,67
C3027,Female,0,Yes,No,16
C3028,Female,0,No,No,8
C3029,Male,0,No,No,5
C3030,Male,0,Yes,Yes,23
C3031,Male,0,No,No,1
C3032,Female,1,Yes,No,50
C3033,Male,0,No,No,17
C3034,Female,0,Yes,No,68
C3035,Male,0,No,No,1
C3036,Female,1,Yes,No,25
C3037,Male,0,No,No,67
C3038,Male,0,No,No,32
C3039,Female,1,Yes,No,67
C3040,Male,1,Yes,No,72
C3041,Male,0,Yes,No,71
C3042,Male,0,No,Yes,1
C3043,Male,0,No,No,46
C3044,Female,1,No,No,2
C3045,Female,0,No,No,1
C3046,Female,0,Yes,No,48
C3047,Female,0,Yes,No,61
C3048,Female,0,Yes,No,32
C3049,Female,0,No,No,2
C3050,Female,0,No,No,3
C3051,Female,0,No,No,5
C3052,Female,0,Yes,Yes,71
C3053,Male,0,Yes,No,37
C3054,Male,0,Yes,Yes,65
C3055,Female,0,No,Yes,67
C3056,Male,0,No,Yes,49
C3057,Male,0,Yes,Yes,50
C3058,Male,0,Yes,Yes,25
C3059,Female,0,No,Yes,17
C3060,Female,0,Yes,Yes,64
C3061,Male,0,Yes,No,25
C3062,Male,1,No,No,23
C3063,Male,1,Yes,No,24
C3064,Female,0,No,No,37
C3065,Female,0,No,No,21
C3066,Male,0,No,No,1
C3067,Female,0,No,No,10
C3068,Male,0,No,No,6
C3069,Male,0,Yes,No,51
C3070,Female,0,No,No,10
C3071,Female,0,No,No,6
C3072,Male,0,Yes,Yes,47
C3073,Female,0,Yes,Yes,61
C3074,Female,0,No,No,52
C3075,Female,0,Yes,Yes,35
C3076,Male,0,Yes,No,71
C3077,Female,0,No,No,6
C3078,Male,0,Yes,No,45
C3079,Female,1,No,No,2
C3080,Female,0,No,No,4
C3081,Male,0,No,No,2
C3082,Male,0,No,No,4
C3083,Male,0,No,No,51
C3084,Male,0,Yes,Yes,60
C3085,Male,0,No,No,9
C3086,Male,0,No,No,3
C3087,Male,0,No,No,17
C3088,Female,0,No,No,8
C3089,Male,0,Yes,Yes,46
C3090,Female,0,No,No,68
C3091,Male,0,No,No,1
C3092,Female,0,Yes,No,4
C3093,Female,0,No,No,1
C3094,Male,0,No,Yes,28
C3095,Female,0,No,No,39
C3096,Male,0,No,No,11
C3097,Female,0,Yes,No,71
C3098,Male,0,No,Yes,2
C3099,Male,1,Yes,No,30
C3100,Female,0,No,No,17
C3101,Female,0,Yes,No,55
C3102,Female,0,No,No,58
C3103,Female,0,No,No,5
C3104,Female,1,No,No,1
C3105,Male,1,No,No,9
C3106,Male,0,No,No,26
C3107,Female,0,No,No,50
C3108,Female,0,Yes,No,72
C3109,Female,0,No,Yes,43
C3110,Male,0,No,No,56
C3111,Female,0,No,No,1
C3112,Male,0,Yes,Yes,72
C3113,Male,0,Yes,No,72
C3114,Male,0,Yes,No,36
C3115,Male,0,No,No,5
C3116,Female,0,No,No,13
C3117,Female,1,No,No,44
C3118,Female,1,Yes,Yes,70
C3119,Male,0,No,No,44
C3120,Female,1,Yes,No,32
C3121,Female,0,Yes,No,69
C3122,Female,1,No,No,16
C3123,Male,1,Yes,Yes,68
C3124,Male,0,No,No,16
C3125,Male,0,Yes,Yes,68
C3126,Male,0,No,No,4
C3127,Female,0,Yes,Yes,26
C3128,Female,0,No,No,29
C3129,Male,0,No,Yes,5
C3130,Male,0,Yes,No,70
C3131,Male,0,Yes,No,24
C3132,Female,1,Yes,No,72
C3133,Male,0,No,No,1
C3134,Male,0,Yes,No,70
C3135,Female,0,Yes,Yes,36
C3136,Female,1,No,No,38
C3137,Female,0,No,No,17
C3138,Female,0,Yes,Yes,41
C3139,Female,0,No,No,1
C3140,Male,0,No,No,2
C3141,Male,0,No,No,14
C3142,Male,1,No,No,2
C3143,Male,0,No,No,1
C3144,Male,0,Yes,Yes,13
C3145,Male,0,No,No,6
C3146,Female,0,No,No,4
C3147,Female,0,Yes,Yes,5
C3148,Female,0,Yes,No,15
C3149,Female,0,No,No,47
C3150,Female,0,No,No,8
C3151,Male,0,No,No,17
C3152,Male,0,Yes,Yes,15
C3153,Female,0,No,No,26
C3154,Female,0,No,No,23
C3155,Female,1,No,No,4
C3156,Male,0,No,Yes,29
C3157,Female,0,No,No,25
C3158,Male,0,No,No,9
C3159,Male,0,Yes,No,18
C3160,Male,1,No,No,3
C3161,Female,0,Yes,Yes,69
C3162,Male,0,No,No,14
C3163,Male,0,No,No,19
C3164,Male,1,No,No,39
C3165,Male,0,No,No,31
C3166,Male,0,Yes,Yes,24
C3167,Male,0,Yes,No,14
C3168,Female,0,Yes,No,64
C3169,Female,0,No,No,50
C3170,Male,0,Yes,Yes,52
C3171,Male,0,No,No,28
C3172,Female,0,No,No,21
C3173,Male,0,No,Yes,25
C3174,Female,0,Yes,No,17
C3175,Male,0,Yes,No,58
C3176,Male,1,Yes,No,17
C3177,Female,0,Yes,No,51
C3178,Male,0,Yes,Yes,72
C3179,Male,0,Yes,No,52
C3180,Female,0,No,No,27
C3181,Female,0,No,No,3
C3182,Female,0,Yes,No,64
C3183,Female,0,Yes,No,45
C3184,Male,1,Yes,No,3
C3185,Female,0,Yes,No,71
C3186,Female,1,No,No,1
C3187,Female,0,Yes,Yes,58
C3188,Male,0,Yes,Yes,34
C3189,Female,0,No,No,8
C3190,Female,0,Yes,Yes,15
C3191,Male,0,Yes,Yes,66
C3192,Male,1,No,No,12
C3193,Male,0,No,No,58
C3194,Female,0,Yes,Yes,3
C3195,Female,1,Yes,No,43
C3196,Female,0,No,No,9
C3197,Female,0,No,No,3
C3198,Female,0,Yes,Yes,22
C3199,Male,0,Yes,No,40
C3200,Female,0,No,No,68
C3201,Male,0,Yes,No,54
C3202,Female,0,No,No,50
C3203,Male,0,No,No,1
C3204,Female,0,Yes,No,72
C3205,Male,0,No,Yes,40
C3206,Female,0,Yes,Yes,72
C3207,Female,0,No,No,6
C3208,Female,0,No,No,5
C3209,Male,0,Yes,No,48
C3210,Female,0,No,No,1
C3211,Female,0,Yes,Yes,64
C3212,Female,0,No,No,17
C3213,Male,0,Yes,No,40
C3214,Female,0,Yes,Yes,41
C3215,Male,1,No,No,51
C3216,Male,0,Yes,No,41
C3217,Female,0,Yes,Yes,1
C3218,Female,0,No,No,2
C3219,Male,0,No,No,68
C3220,Female,0,Yes,Yes,24
C3221,Male,0,Yes,No,70
C3222,Male,0,No,No,3
C3223,Male,0,No,No,2
C3224,Male,0,Yes,No,3
C3225,Female,0,No,No,7
C3226,Female,0,No,No,13
C3227,Male,0,No,No,7
C3228,Male,0,Yes,Yes,12
C3229,Male,0,Yes,Yes,53
C3230,Female,0,No,No,12
C3231,Male,0,Yes,Yes,63
C3232,Female,0,No,No,15
C3233,Male,0,Yes,Yes,36
C3234,Male,1,Yes,No,4
C3235,Female,0,Yes,Yes,24
C3236,Female,0,No,No,61
C3237,Male,0,No,No,16
C3238,Male,0,Yes,Yes,65
C3239,Female,0,Yes,Yes,26
C3240,Male,0,No,No,16
C3241,Female,0,Yes,No,54
C3242,Male,0,No,No,1
C3243,Male,0,No,Yes,5
C3244,Female,0,No,No,19
C3245,Male,0,No,No,10
C3246,Female,0,Yes,Yes,23
C3247,Male,0,No,No,3
C3248,Female,0,No,No,72
C3249,Male,1,Yes,No,10
C3250,Female,0,Yes,Yes,10
C3251,Male,0,Yes,No,11
C3252,Female,1,No,No,37
C3253,Male,0,Yes,Yes,17
C3254,Female,0,Yes,Yes,36
C3255,Male,1,No,No,17
C3256,Female,1,Yes,Yes,66
C3257,Male,0,Yes,Yes,61
C3258,Male,0,No,No,22
C3259,Male,0,No,No,1
C3260,Female,0,No,No,6
C3261,Male,0,No,No,31
C3262,Female,0,Yes,Yes,68
C3263,Female,0,Yes,Yes,34
C3264,Female,0,Yes,Yes,52
C3265,Female,0,No,Yes,10
C3266,Male,0,Yes,Yes,29
C3267,Female,0,Yes,Yes,72
C3268,Male,0,Yes,Yes,47
C3269,Male,0,Yes,Yes,24
C3270,Male,0,No,No,65
C3271,Female,0,No,No,4
C3272,Male,1,Yes,No,12
C3273,Male,0,No,No,1
C3274,Male,0,No,No,33
C3275,Female,0,No,No,34
C3276,Female,0,Yes,No,14
C3277,Female,0,No,No,4
C3278,Male,0,Yes,Yes,13
C3279,Female,0,Yes,Yes,65
C3280,Male,0,Yes,Yes,23
C3281,Male,0,Yes,No,55
C3282,Male,0,Yes,No,49
C3283,Male,0,Yes,No,60
C3284,Female,0,Yes,Yes,69
C3285,Male,0,No,No,40
C3286,Male,0,Yes,No,67
C3287,Male,1,No,No,35
C3288,Male,0,Yes,Yes,19
C3289,Female,0,Yes,Yes,13
C3290,Female,0,No,Yes,41
C3291,Female,0,No,No,4
C3292,Female,0,Yes,Yes,24
C3293,Female,0,No,No,5
C3294,Female,0,No,No,5
C3295,Female,0,Yes,Yes,1
C3296,Female,0,Yes,Yes,72
C3297,Female,0,No,No,24
C3298,Female,0,Yes,No,42
C3299,Female,0,No,No,4
C3300,Male,0,No,No,68
C3301,Female,0,Yes,Yes,33
C3302,Female,1,No,No,1
C3303,Male,0,No,No,31
C3304,Female,0,No,No,4
C3305,Male,1,Yes,No,69
C3306,Male,1,No,No,38
C3307,Female,0,Yes,Yes,3
C3308,Female,0,Yes,Yes,48
C3309,Female,0,Yes,No,15
C3310,Female,0,No,No,25
C3311,Female,1,No,No,1
C3312,Female,0,No,No,48
C3313,Male,0,No,No,1
C3314,Male,0,No,No,1
C3315,Female,0,No,No,37
C3316,Male,1,Yes,No,66
C3317,Female,0,Yes,No,26
C3318,Male,0,Yes,No,63
C3319,Male,0,No,No,10
C3320,Female,0,No,No,2
C3321,Male,1,Yes,No,18
C3322,Female,0,Yes,No,64
C3323,Female,1,No,No,9
C3324,Female,0,No,Yes,28
C3325,Female,0,No,No,1
C3326,Male,0,No,No,4
C3327,Male,1,No,No,38
C3328,Male,0,Yes,No,66
C3329,Female,0,No,No,1
C3330,Female,0,Yes,No,18
C3331,Male,1,No,No,51
C3332,Male,0,Yes,Yes,0
C3333,Male,0,No,No,1
C3334,Male,0,No,Yes,12
C3335,Female,0,No,No,41
C3336,Male,0,No,No,12
C3337,Female,0,Yes,Yes,55
C3338,Female,0,No,No,7
C3339,Female,0,No,No,12
C3340,Female,0,Yes,Yes,68
C3341,Female,1,No,No,5
C3342,Female,1,No,No,49
C3343,Male,0,No,No,40
C3344,Female,0,No,No,16
C3345,Male,0,No,No,10
C3346,Female,0,Yes,No,72
C3347,Female,1,No,No,2
C3348,Male,0,Yes,Yes,23
C3349,Female,1,No,No,71
C3350,Female,0,Yes,No,11
C3351,Male,0,No,No,1
C3352,Female,0,No,No,16
C3353,Female,0,No,No,1
C3354,Male,0,Yes,No,12
C3355,Female,0,No,No,54
C3356,Female,0,Yes,No,68
C3357,Female,0,Yes,Yes,4
C3358,Female,0,No,Yes,1
C3359,Male,0,No,No,27
C3360,Male,0,No,No,21
C3361,Male,0,No,No,13
C3362,Female,1,No,No,64
C3363,Female,0,No,No,1
C3364,Male,0,Yes,No,57
C3365,Female,0,Yes,No,21
C3366,Male,0,No,No,19
C3367,Male,0,Yes,No,31
